Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C32,1uF,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,146.9,-123.8,-90.0,top
C4,1uF,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,113.1,-81.2,90.0,top
C5,100n,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,131.9,-81.2,90.0,top
C6,1uF,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,128.1,-81.2,90.0,top
C7,100n,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,143.8,-81.9,0.0,top
C8,1uF,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,143.8,-78.1,0.0,top
C9,100n,C_0402_1005Metric_Pad0.74x0.62mm_HandSolder,101.2,-93.1,180.0,top
FPC1,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,100.0,-60.16,0.0,top
FPC10,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,100.0,-144.84,180.0,top
FPC11,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,164.84,-125.0,-90.0,top
FPC12,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,164.84,-110.0,-90.0,top
FPC13,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,80.16,-125.0,90.0,top
FPC14,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,115.0,-144.84,180.0,top
FPC15,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,130.0,-144.84,180.0,top
FPC16,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,145.0,-144.84,180.0,top
FPC17,AFC01-S22FCA-00,FPC-SMD_P0.5-22P_FGS-XJ-H2.0,122.5,-50.8725,0.0,top
FPC2,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,115.0,-60.16,0.0,top
FPC3,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,130.0,-60.16,0.0,top
FPC4,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,164.84,-80.0,-90.0,top
FPC5,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,80.16,-95.0,90.0,top
FPC6,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,80.16,-80.0,90.0,top
FPC7,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,145.0,-60.16,0.0,top
FPC8,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,164.84,-95.0,-90.0,top
FPC9,HC-FPC-05-09-6RLTAG,FPC-SMD_6P-P0.50_HC-FPC-05-09-6RLTAG,80.16,-110.0,90.0,top
U1,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,100.0,-81.2,180.0,top
U10,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,115.0,-108.8,0.0,top
U11,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,128.8,-110.0,90.0,top
U12,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,143.8,-110.0,90.0,top
U13,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,101.2,-125.0,-90.0,top
U14,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,115.0,-123.8,0.0,top
U15,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,130.0,-123.8,0.0,top
U16,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,145.0,-123.8,0.0,top
U17,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,100.08,-78.5,0.0,top
U18,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,115.08,-78.5,0.0,top
U19,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,130.08,-78.5,0.0,top
U2,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,115.0,-81.2,180.0,top
U20,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,146.5,-80.08,-90.0,top
U21,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,98.5,-94.92,90.0,top
U22,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,113.5,-94.92,90.0,top
U23,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,130.08,-93.5,0.0,top
U24,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,146.5,-95.08,-90.0,top
U25,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,98.5,-109.92,90.0,top
U26,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,114.92,-111.5,180.0,top
U27,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,131.5,-110.08,-90.0,top
U28,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,146.5,-110.08,-90.0,top
U29,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,98.5,-124.92,90.0,top
U3,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,130.0,-81.2,180.0,top
U30,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,114.92,-126.5,180.0,top
U31,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,129.92,-126.5,180.0,top
U32,SN74LVC1G32DCKR,SOT-353_L2.1-W1.3-P0.65-LS2.3-BR,144.92,-126.5,180.0,top
U4,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,143.8,-80.0,90.0,top
U5,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,101.2,-95.0,-90.0,top
U6,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,116.2,-95.0,-90.0,top
U7,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,130.0,-96.2,180.0,top
U8,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,143.8,-95.0,90.0,top
U9,LIS2DH12TR,LGA-12_L2.0-W2.0-P0.50-BL,101.2,-110.0,-90.0,top
